Alignment	Theta	Pi	TajimasD	nseff
g00394.nucleotide	0.031675876422486204	0.034218945396657714	0.2990997497299419	39.32222977566281
g00098.nucleotide	0.007055831616172727	0.003928516643657003	-1.5695801937258158	41.0
g01958.nucleotide	None	None	None	None
g00711.nucleotide	0.02695941608209691	0.02366954558154053	-0.4498545109440195	38.08466819221968
g01374.nucleotide	0.0005194805194805196	0.0004761904761904762	-0.6123724356957968	4.0
g01464.nucleotide	0.008897062131693122	0.0034021406727828734	-2.141955875602098	40.0
g00774_2.nucleotide	None	None	None	None
g00774_1.nucleotide	0.005798506659760268	0.004347421336808788	-0.7772287648936763	40.94274809160305
g00760.nucleotide	0.014653568795343047	0.008502179065677802	-1.4702874141420141	41.0
g01952.nucleotide	0.0	0.0	None	2.0
g01819.nucleotide	None	None	None	None
g02016.nucleotide	None	None	None	None
g01591.nucleotide	0.005271258444650362	0.0042217622935111715	-0.634642923686488	40.0
g01596.nucleotide	None	None	None	None
g01644.nucleotide	None	None	None	None
g01826.nucleotide	0.007462686567164179	0.007462686567164179	None	2.0
g01785.nucleotide	0.0	0.0	None	2.0
g00029.nucleotide	0.006544283824000205	0.003603252032520326	-1.4883850542840529	41.0
g01544.nucleotide	None	None	None	None
g01048.nucleotide	0.0038477293232772616	0.006217120994739359	2.1778546435093693	17.0
g01086.nucleotide	0.01068425362040387	0.007808505220269923	-0.9205796484460579	34.936
g01288.nucleotide	0.02130576772597118	0.01775719199499686	-0.612143540992742	40.496875
g00935.nucleotide	0.02359882005899705	0.02359882005899705	None	2.0
g00747_1.nucleotide	0.01656875931277606	0.01058909042851951	-1.4559246332695746	19.0
g00211.nucleotide	0.009258648612284624	0.007677624602332977	-0.59904210056274	41.0
g02337.nucleotide	0.0007423904974016332	0.0007423904974016332	None	2.0
g00108.nucleotide	0.009292657753528688	0.013207803069689633	1.5152058090686262	40.506024096385545
g02239.nucleotide	None	None	None	None
g00296.nucleotide	0.009539772338192717	0.00971876555500249	0.06571597663078979	41.0
g01417.nucleotide	0.005388212367224864	0.006899142932372424	0.9976213525635687	27.0
g01919.nucleotide	0.002116402116402116	0.002116402116402116	None	3.0
g00472.nucleotide	0.05702914279448602	0.038623677765183495	-1.4917578932190667	13.21498726809749
g00678.nucleotide	0.03329097725724257	0.028664015057648606	-0.5207885622501972	36.87732919254658
g00566_1.nucleotide	0.01618590182034083	0.009768541857589894	-1.4330877633477666	40.79039704524469
g02347.nucleotide	0.007198164072657953	0.005308920658807794	-1.3083264380260913	9.0
g00670_1.nucleotide	0.041666666666666664	0.027777777777777783	None	2.138888888888889
g00624_1.nucleotide	0.020959714112755375	0.014801691621899657	-1.0807039137322518	40.0
g01274.nucleotide	0.01288111391857494	0.007350678292859797	-1.5526431797144356	41.0
g02227.nucleotide	None	None	None	None
g00846_2.nucleotide	None	None	None	None
g00956.nucleotide	0.008750607681088964	0.008556149732620321	-0.22594479646818824	3.8941176470588235
g02093.nucleotide	None	None	None	None
g01066.nucleotide	0.024153003501639625	0.0340409633900387	1.4964155570685407	34.55772646536412
g02231.nucleotide	None	None	None	None
g01494.nucleotide	0.019504850815202226	0.013404642902912798	-1.14634235516677	35.8125
g00734_1.nucleotide	0.00628250971307555	0.004104006635652206	-1.139999486324498	40.0
g00942.nucleotide	0.012288847278925704	0.006722730523564082	-1.6109095479227584	41.0
g00510.nucleotide	0.018172642378802718	0.0200642541068073	0.37680663844897616	39.0
g01760.nucleotide	0.011482714257189424	0.00424870854233735	-2.1241116691335713	37.99780701754386
g00960.nucleotide	0.42292490118577075	0.42292490118577075	None	2.0
g00169.nucleotide	0.0061438147548399215	0.0045879857511010565	-0.9202385619321823	40.430367184915646
g01597.nucleotide	0.005743418858770671	0.0062053623697459325	0.3203158454574332	14.0
g00304.nucleotide	0.0059387342441247085	0.007276107644797375	0.8058961841973784	40.97502153316107
g00704.nucleotide	0.012512322030037376	0.01192262542744858	-0.18626657140014666	21.0
g01119.nucleotide	0.009592326139088728	0.009592326139088728	None	2.0
g01098.nucleotide	0.11827956989247312	0.11827956989247312	None	2.0
g00416.nucleotide	0.01645946635814941	0.01628885489529026	-0.03657167871879969	40.94209702660407
g00802.nucleotide	0.18493150684931506	0.18835616438356145	None	2.702054794520548
g00017.nucleotide	0.003581983483306078	0.0028034763106251745	-0.5158523713286868	41.0
g00497.nucleotide	0.02932490568182429	0.027697726544988782	-0.22484827040447283	17.59365994236311
g00787.nucleotide	0.015210570836267529	0.014331487859104585	-0.2084031967962374	28.995575221238937
g01260_1.nucleotide	0.012294884360935726	0.012989942919271535	0.2049489135690468	40.0
g02185.nucleotide	0.003748828491096533	0.00352233676975945	-0.5974521469619614	4.257731958762887
g00536_2.nucleotide	None	None	None	None
g00404.nucleotide	0.027032960837918518	0.024578892675028396	-0.3340507992968842	39.98774740810556
g01451.nucleotide	None	None	None	None
g01594.nucleotide	None	None	None	None
g02068.nucleotide	None	None	None	None
g01710.nucleotide	None	None	None	None
g01239.nucleotide	0.014972142697441349	0.016738401141481996	0.4318367553613415	40.795918367346935
g00631.nucleotide	0.023224101592727905	0.016066297642093295	-1.1577711793777146	37.149749658625396
g02199.nucleotide	None	None	None	None
g00462.nucleotide	0.019710327503162945	0.013398881819934448	-1.1198299298962051	38.97857142857143
g01838.nucleotide	None	None	None	None
g02205.nucleotide	0.005558035268336479	0.005306453783409516	-0.16855004582293776	31.0
g01699.nucleotide	None	None	None	None
g01686.nucleotide	None	None	None	None
g01742.nucleotide	None	None	None	None
g01166.nucleotide	0.006881720430107529	0.006451612903225806	-0.4101746496838213	5.0
g00533_2.nucleotide	0.042042042042042045	0.04304304304304303	None	2.972972972972973
g00642.nucleotide	0.13769943611785782	0.22325828727212826	2.298699832210117	33.72268907563025
g01756.nucleotide	0.0	0.0	None	3.0
g00501.nucleotide	0.029910187014714623	0.016906607604282024	-1.4253744460082873	36.0
g01763.nucleotide	None	None	None	None
g00513.nucleotide	0.010121923799775343	0.010814009412050508	0.23622428272224005	40.75721784776903
g01328.nucleotide	0.0072773280814536715	0.008867429503714972	0.7626714255391175	40.0
g01180.nucleotide	0.006106444847568991	0.004773004773004773	-0.5827075074803321	40.0
g01966.nucleotide	0.002509944412434941	0.00152386166621042	-0.8563802590856008	39.65836298932384
g02014.nucleotide	None	None	None	None
g00163.nucleotide	0.012363256594458824	0.012551452970449094	0.05348203836442515	41.0
g02132.nucleotide	None	None	None	None
g00123.nucleotide	0.004413097298060102	0.0071241648397714075	2.0796270710783604	40.8235294117647
g01236.nucleotide	0.009940997117308222	0.008758923668314107	-0.4317133069599632	39.98682042833608
g00346_3.nucleotide	0.02962962962962963	0.02962962962962963	None	2.0
g01253.nucleotide	0.010071774851349219	0.006666357538100098	-1.2174822631790496	41.0
g00440.nucleotide	0.03317868467861972	0.048776682204685874	1.7803136653584577	33.01043841336117
g02278.nucleotide	0.006156598098911829	0.006111369629284937	-0.0287081058415206	21.0
g00400_2.nucleotide	0.0268112803619531	0.024886106877668002	-0.2640590125105113	40.85536159600998
g01335.nucleotide	None	None	None	None
g00923.nucleotide	0.009869361401700336	0.00870277608726183	-0.41648391119694855	41.0
g00720.nucleotide	0.01643140015826174	0.014196795126473311	-0.6596592127103071	10.0
g01352.nucleotide	0.0043779911849423855	0.0034414840280762057	-0.7075000518234077	40.0
g00236.nucleotide	0.026810905389183876	0.027644048621284303	0.11498628433945474	40.19458303635068
g01844.nucleotide	0.0036168942558677864	0.002942143326758711	-0.49782101825726544	40.0
g01870.nucleotide	0.01146820129909298	0.011312625946772287	-0.044305821586048025	40.0
g00690_2.nucleotide	None	None	None	None
g00922.nucleotide	0.36333333333333334	0.36333333333333334	None	2.0
g01777.nucleotide	None	None	None	None
g00844.nucleotide	0.007981726521436628	0.006301440329218105	-0.7597658840013445	39.97119341563786
g01440.nucleotide	None	None	None	None
g00345.nucleotide	0.0968410352623257	0.08477964177446042	-0.5603526221066936	12.72538860103627
g01496.nucleotide	None	None	None	None
g00784.nucleotide	0.017970123604105975	0.015094786808700491	-0.6368935410154533	24.868460955269143
g00177.nucleotide	0.01884061641993847	0.021962359968011352	0.6051242010658422	40.170731707317074
g00873.nucleotide	0.026282972770243405	0.008625862862402214	-2.4743726198411733	40.96905660377359
g00353_1.nucleotide	0.049476923076923085	0.04205128205128206	-1.136619607899441	4.898461538461539
g01280.nucleotide	0.010496605791274921	0.011926756243610333	0.4879648823553808	40.91017964071856
g01969.nucleotide	None	None	None	None
g01979.nucleotide	0.0	0.0	None	2.0
g01641.nucleotide	None	None	None	None
g00989.nucleotide	0.008124867825731292	0.005509541126254663	-1.1023591615677097	39.4236641221374
g01186.nucleotide	0.02929577464788733	0.03568075117370891	1.5828141198154302	5.0
g01795.nucleotide	None	None	None	None
g01308.nucleotide	None	None	None	None
g01754.nucleotide	None	None	None	None
g00031.nucleotide	0.004869258797619199	0.005658097121511754	0.5852756511937934	41.0
g02083.nucleotide	None	None	None	None
g01925.nucleotide	None	None	None	None
g00192.nucleotide	0.020864288409171726	0.022992617061826946	0.37151397712424244	40.686609686609685
g00635.nucleotide	0.03064982611925611	0.026366042083711533	-0.5663571151091262	18.102409638554217
g02202.nucleotide	0.005969400114638224	0.004588994138833367	-0.8419423054991024	36.9983922829582
g02211.nucleotide	0.031227617819796594	0.031227617819796574	None	3.0
g01647.nucleotide	None	None	None	None
g01467.nucleotide	None	None	None	None
g01941.nucleotide	None	None	None	None
g00403.nucleotide	0.04331623385145358	0.04464321208507254	0.15235484832988283	10.0
g02223.nucleotide	None	None	None	None
g02274.nucleotide	0.008877208351584174	0.010299823633156971	0.8106578178163804	9.0
g01409.nucleotide	None	None	None	None
g00297.nucleotide	0.028422065623503325	0.01636680703376434	-1.5716152358419677	39.78057302585604
g02268.nucleotide	None	None	None	None
g01459.nucleotide	None	None	None	None
g00050.nucleotide	0.002833023300432989	0.0035288584290801587	0.8176070766537831	40.999449035812674
g00735.nucleotide	0.04065794416235749	0.024301143050710808	-1.493025902016092	37.73981603153745
g00931.nucleotide	0.0028963779950659132	0.004102374998559559	1.424929361504642	22.98153547133139
g00780.nucleotide	0.06747638326585695	0.06747638326585699	None	3.0
g01197.nucleotide	0.3107344632768362	0.3107344632768362	None	2.0
g00522.nucleotide	0.033615187638386355	0.02974722992056159	-0.41774036747831966	40.98984771573604
g01863.nucleotide	0.002559197312452775	0.0005659309564233158	-1.8825777317004677	38.0
g00318_2.nucleotide	0.18238993710691823	0.18238993710691823	None	2.0
g01516.nucleotide	0.0	0.0	None	2.0
g01992.nucleotide	0.0029820968446192778	0.001833840914300685	-0.9342619401932365	27.0
g01864.nucleotide	None	None	None	None
g02279.nucleotide	0.0070087581497373175	0.010340329361716267	1.685430308861216	40.0
g00600_2.nucleotide	None	None	None	None
g01931.nucleotide	0.023561926206060128	0.02863191059912371	0.749984720019475	37.0
g00447.nucleotide	0.030562756462082796	0.021491987179487193	-1.0877411725064254	40.0
g00796_1.nucleotide	0.007490871681883038	0.004147812971342384	-1.3924160482864254	40.0
g02330.nucleotide	0.007092732297194739	0.008801720722250522	0.8484154883211192	40.0
g01866.nucleotide	None	None	None	None
g00609.nucleotide	0.027803940246007634	0.0222017521863106	-0.7327384445816107	39.42512077294686
g02237.nucleotide	0.008358092333063628	0.004416028910369232	-1.7428116511021416	34.0
g00441.nucleotide	0.016373068901844347	0.024304413132107856	1.8092930841520705	31.0
g02043.nucleotide	None	None	None	None
g00599_1.nucleotide	0.017665714241829885	0.027751199496351856	2.0591131519578583	37.75708502024292
g01005.nucleotide	0.006148440931049627	0.007514761137949542	2.1795639476730218	4.0
g00792_1.nucleotide	0.022091165506223004	0.02231314164488389	0.05278190696069118	8.498806682577566
g02324.nucleotide	None	None	None	None
g00215.nucleotide	0.01681909526515446	0.01464142158200103	-0.47900674534170645	41.0
g01476.nucleotide	0.012270839349681931	0.01644310612282143	1.2024585603471576	40.0
g00398_2.nucleotide	None	None	None	None
g00048.nucleotide	0.00554402499803834	0.005688011936299137	0.08502386295997773	41.0
g02103.nucleotide	0.01466275659824047	0.013440860215053764	-0.7968438738940975	4.0
g02273.nucleotide	0.0043896446071446885	0.0048551574767620245	0.4059263441498049	21.0
g01271.nucleotide	0.022086793079186665	0.014768309883380898	-1.217772753325073	41.0
g01190.nucleotide	0.078125	0.078125	None	2.0
g00740_1.nucleotide	0.13911845730027547	0.13911845730027547	None	2.0
g02117.nucleotide	0.009912512672851459	0.007358063392546151	-0.7445632355833699	33.0
g00640.nucleotide	0.016578341689199142	0.020816037258276795	0.8490447744057431	35.0
g01405.nucleotide	0.0	0.0	None	2.0
g00945.nucleotide	0.019717492415050587	0.019394258757402357	-0.05944293370588356	41.0
g01124.nucleotide	0.004238780108207085	0.0027624792376956028	-0.8914130130256019	39.354838709677416
g00804.nucleotide	0.03036929057337221	0.035147392290249435	0.8918441015471242	7.0
g00249.nucleotide	0.006971003211604967	0.006630536930755979	-0.17757657853094114	40.94571045576407
g02126.nucleotide	None	None	None	None
g01051.nucleotide	0.090311986863711	0.090311986863711	None	2.0
g01202.nucleotide	0.1111111111111111	0.11111111111111108	None	3.0
g01191.nucleotide	0.14285714285714285	0.14285714285714285	None	2.0
g01473.nucleotide	None	None	None	None
g01882.nucleotide	None	None	None	None
g01298.nucleotide	None	None	None	None
g02143.nucleotide	None	None	None	None
g01401.nucleotide	0.0036317904037068767	0.002959527333338366	-0.6016127598350921	35.846385542168676
g00479.nucleotide	0.02218530054818946	0.014799939158964555	-1.2297026277773888	39.43872919818457
g01282_2.nucleotide	None	None	None	None
g00932.nucleotide	0.014137477250453402	0.012504461629982153	-0.41429906989737425	41.0
g01302.nucleotide	None	None	None	None
g02323.nucleotide	0.0025119636947673473	0.0026202313784013127	0.16987765401707122	13.721132897603486
g01348.nucleotide	0.010258827343915904	0.006655011655011652	-1.2485589960964771	40.0
g00332.nucleotide	0.13684280436246118	0.2973519286599378	4.084382833279032	76.45479082321188
g00269.nucleotide	0.01292526362754753	0.005998993936427661	-1.9726380168651787	40.61212814645309
g01198.nucleotide	0.3446327683615819	0.3446327683615819	None	2.0
g00194.nucleotide	0.00550865641750859	0.0028299252689496595	-1.6874638892709424	41.0
g02293.nucleotide	0.0018245319601608966	0.002901212387378396	1.989780514952596	23.0
g00254.nucleotide	0.008360873642741259	0.008030933967876264	-0.13136247437006418	41.0
g01569.nucleotide	None	None	None	None
g00314_3.nucleotide	0.5700483091787439	0.5700483091787439	None	2.0
g00862.nucleotide	0.03205186462228564	0.02212308531702908	-1.1511148123586055	39.71624266144814
g01769.nucleotide	None	None	None	None
g01889.nucleotide	0.05523809523809523	0.05523809523809523	None	3.0
g00132.nucleotide	0.0054585321552928605	0.004175081559732794	-0.7826934890078969	40.93312101910828
g00915_2.nucleotide	None	None	None	None
g01004.nucleotide	0.014093264248704666	0.015544041450777198	0.7565270910654155	5.0
g00096.nucleotide	0.005576582707168093	0.00588600331347443	0.19213065112545843	40.94315789473684
g00033.nucleotide	0.004220024291269973	0.0029369918699186995	-0.9442668777485628	41.0
g00745_1.nucleotide	0.012600463768679031	0.015700398080252913	0.8619493465709279	40.47249647390691
g02234.nucleotide	None	None	None	None
g02044.nucleotide	None	None	None	None
g02294.nucleotide	0.003316749585406302	0.003316749585406302	None	2.0
g01681.nucleotide	None	None	None	None
g01305.nucleotide	0.011131176607854329	0.005401360544217681	-1.8472410858954023	40.0
g00395.nucleotide	0.017215097459932313	0.019549808216834677	0.5011215095590771	36.968654434250766
g00878.nucleotide	0.006625148496054117	0.0049131716942548385	-0.9001325555555125	39.98309178743961
g00425.nucleotide	0.028669567277327924	0.026280888629066756	-0.2985121230842971	38.90909090909091
g02137.nucleotide	0.0	0.0	None	3.0
g01719.nucleotide	None	None	None	None
g01896.nucleotide	0.012119899541510095	0.00328900328900329	-2.395604400389812	37.0
g01036.nucleotide	0.008645056949922514	0.007533600924405522	-0.4552521754919348	29.0
g01207_1.nucleotide	0.0220846805932285	0.0222394621153349	0.04508521935517771	6.0
g00377.nucleotide	0.03522376113292844	0.035447068115177234	0.02365881173590765	39.931309109009455
g01356.nucleotide	None	None	None	None
g01642.nucleotide	0.005033979360684622	0.003831417624521074	-1.390307981087834	6.0
g01998.nucleotide	None	None	None	None
g01019.nucleotide	0.03938115330520394	0.03938115330520396	None	3.0
g00731.nucleotide	0.019464786680996108	0.018514280027863466	-0.17600983936458275	40.0
g00766.nucleotide	0.01717858860716004	0.018278018278018275	0.3627840413073034	7.0
g02104.nucleotide	None	None	None	None
g00283.nucleotide	0.013741278370604104	0.01527388344749589	0.40818248665851464	40.658267716535434
g01667.nucleotide	None	None	None	None
g00853.nucleotide	0.007426252585623736	0.007017090886781177	-0.19651149385413547	40.947429231658
g02190.nucleotide	None	None	None	None
g01839.nucleotide	None	None	None	None
g01414.nucleotide	None	None	None	None
g00761.nucleotide	0.009615245220615128	0.011481167026860145	0.6569339444145276	41.0
g00218.nucleotide	0.010705996737656492	0.011056136736263255	0.11832799092921019	41.0
g00289.nucleotide	0.00812954512298162	0.006369741958289148	-0.7271266528163667	41.0
g02203.nucleotide	None	None	None	None
g01181.nucleotide	0.2236842105263158	0.2236842105263158	None	2.0
g00998_2.nucleotide	None	None	None	None
g00338.nucleotide	0.1287003565536619	0.297851168085423	4.552203294727402	79.99734395750332
g01975.nucleotide	None	None	None	None
g01371.nucleotide	None	None	None	None
g01618.nucleotide	None	None	None	None
g00139.nucleotide	0.0060823806794600335	0.0045326836735646355	-0.917426980468045	41.0
g01784.nucleotide	None	None	None	None
g00743.nucleotide	0.040229885057471264	0.04022988505747126	None	3.0
g00917_1.nucleotide	0.02640667667648893	0.015320754106661515	-1.7947115124750774	17.076615589606927
g00226.nucleotide	0.0169526632097848	0.017969167709604477	0.21490771818424317	40.88228299643282
g02171.nucleotide	None	None	None	None
g01163.nucleotide	0.06315789473684211	0.06315789473684211	None	2.0
g01886.nucleotide	None	None	None	None
g00301.nucleotide	0.01087906470098704	0.005354134622427307	-1.7458698253311582	41.0
g01806.nucleotide	None	None	None	None
g01175.nucleotide	0.019365677725347454	0.02254656571449535	0.6196674974202523	35.80704941860465
g00811.nucleotide	0.04081632653061224	0.040816326530612235	None	3.0
g00664.nucleotide	0.017387693420564496	0.011086768243166352	-1.4170200358633542	26.301286391333786
g00224.nucleotide	0.011915362704762277	0.008935437589670017	-0.8988405110126351	41.0
g02250.nucleotide	0.0069084628670120895	0.0069084628670120895	None	2.0
g02170.nucleotide	None	None	None	None
g00634.nucleotide	0.05248830423655599	0.057058326289095525	0.4675222573397559	8.0
g00628_1.nucleotide	0.01882394561235233	0.010150829562594268	-1.7189475570197283	25.33823529411765
g01306.nucleotide	0.0008149959250203749	0.0008149959250203749	None	2.0
g00067.nucleotide	0.003397371772130146	0.003779517786285021	0.38715224330656056	40.34537572254335
g02304.nucleotide	0.03064066852367688	0.030640668523676865	None	3.0
g00388_3.nucleotide	0.13458670988654783	0.15786061588330622	1.318168277856269	5.0
g00438.nucleotide	0.03524950460985426	0.033264504032095646	-0.20761455788775568	40.68876080691643
g00199.nucleotide	0.007643930701918559	0.008521100986308053	0.41660783745481444	40.996537129665256
g00590.nucleotide	0.015506445386869344	0.007338686498120434	-1.8786823515323192	40.958986731001204
g00540.nucleotide	0.02467358897913026	0.023474178403755864	-0.295720514627035	6.0
g01136.nucleotide	0.01724904733436947	0.007511148272017833	-1.9254361509142675	40.0
g00547.nucleotide	0.03150076449578919	0.02401977129017714	-0.8804420173187673	40.53549939831528
g00178.nucleotide	0.0031799241127309055	0.002646424423427908	-0.3982023392441022	41.0
g00386.nucleotide	0.022191204839352968	0.020226807416309882	-0.32662182150503705	39.52051983584131
g01922.nucleotide	None	None	None	None
g01193.nucleotide	0.06464646464646465	0.06464646464646463	None	3.0
g00575.nucleotide	0.015928183568743058	0.014751982297621242	-0.34786084529093286	11.0
g00333_2.nucleotide	None	None	None	None
g01423.nucleotide	None	None	None	None
g01254.nucleotide	0.0020682671456785733	0.003163061078759718	1.8345857972375363	22.977099236641223
g01200.nucleotide	0.017142857142857144	0.015476190476190473	-0.6682293937095879	5.0
g01524.nucleotide	0.00844118824080665	0.010208520403072931	0.7434253060779203	30.980544747081712
g01827.nucleotide	None	None	None	None
g00869.nucleotide	0.010127887236515237	0.007806022923604109	-0.8301957571736067	38.271631205673756
g00331_3.nucleotide	None	None	None	None
g00686.nucleotide	0.18365472910927455	0.18549127640036667	None	2.8980716253443526
g00492_1.nucleotide	0.32192648922686945	0.32192648922686945	None	2.0
g00292.nucleotide	0.030467396025175536	0.012964499915645793	-2.128760174768519	40.796016898008446
g00221.nucleotide	0.005731661581938676	0.002687135863184246	-1.804452192237251	40.91825613079019
g00111.nucleotide	0.0072542982668701165	0.008852404721913369	0.7592651301464101	41.0
g00692.nucleotide	0.05775524630614571	0.021012298687106173	-2.359996681407751	40.65825446898002
g01361.nucleotide	None	None	None	None
g01553.nucleotide	0.005117782348438772	0.005335775335775335	0.13700011108711602	40.0
g00001.nucleotide	0.0014165116502164944	0.0019019462921901946	0.742428479008097	41.0
g00710_2.nucleotide	None	None	None	None
g01547.nucleotide	0.0037370365959514015	0.0034807629832459275	-0.22070298488063414	30.0
g01145_2.nucleotide	None	None	None	None
g00620.nucleotide	0.019604139177458457	0.01296023564064801	-1.2577870756723668	28.0
g00010.nucleotide	0.0020075333568036337	0.0013610218707565732	-0.9820252849576836	39.21296296296296
g02276.nucleotide	None	None	None	None
g00593.nucleotide	0.014811433604925322	0.00944696899440477	-1.2854634090345107	41.0
g00911.nucleotide	0.002991237516163976	0.0017125486733455067	-1.4229918570885374	40.63176265270506
g00057.nucleotide	0.008017573737451987	0.004138988895086455	-1.7397787263721587	41.0
g01095.nucleotide	0.00694382652497824	0.008620036784593745	0.7617675539165318	40.0
g01843.nucleotide	0.002411262837245191	0.004250493096646942	1.8210444835230546	40.0
g00683_2.nucleotide	0.020263424518743668	0.020263424518743668	None	2.0
g00305.nucleotide	0.005868405408039763	0.005032203568788934	-0.48713061806834884	40.994805194805195
g00188.nucleotide	0.008903787515646536	0.01454413472706155	2.183303994907577	40.97857142857143
g00448.nucleotide	0.023820515033138062	0.024895150724322888	0.1631126869272036	40.390602055800294
g00258.nucleotide	0.01032367023131923	0.007938032627677729	-0.7724050696796133	40.43712574850299
g01106.nucleotide	0.02702702702702703	0.027027027027027018	None	3.0
g01797.nucleotide	None	None	None	None
g00422.nucleotide	0.026354793686935624	0.03810526777127957	1.6159282408366638	36.76424361493124
g01573.nucleotide	0.003959434423424526	0.0028083028083028083	-1.0035145672783465	21.0
g01484.nucleotide	0.0	0.0	None	3.0
g00597.nucleotide	0.014023465337143297	0.016487804878048778	0.5714841322154317	41.0
g02130.nucleotide	None	None	None	None
g01683.nucleotide	0.001952742314118149	0.0028059680233593278	1.2103811440679797	22.708108108108107
g00586.nucleotide	0.023710938531032656	0.01812210805827275	-0.8603645352659504	39.48762376237624
g00121.nucleotide	0.004757222754488139	0.0042952730412259875	-0.3247640828972516	41.0
g00835.nucleotide	0.03271542877883803	0.03421189877321841	0.19988946681639133	16.095473833097596
g00013.nucleotide	0.0057597458150826335	0.0030685520862990734	-1.5296235446440611	41.0
g00049.nucleotide	0.003603036423469825	0.004573691890765062	0.8910184784214034	40.36551724137931
g00277.nucleotide	0.010612618963343218	0.016403533623509416	1.9199429178368024	41.0
g01737.nucleotide	None	None	None	None
g00840.nucleotide	0.016799908920601122	0.008232915836472607	-1.8883689374150232	40.36200256739409
g00885.nucleotide	0.018773045966724626	0.011323201660101626	-1.447899036120613	40.89879518072289
g00579.nucleotide	0.07457949857188195	0.07154934437543134	-0.26003818020859	6.163043478260869
g02339.nucleotide	0.00746097337006428	0.006882440476190476	-0.40873120530214435	8.0
g01474.nucleotide	None	None	None	None
g00137.nucleotide	0.005193876050793813	0.0025173140620295097	-1.4985564373775266	41.0
g00524.nucleotide	0.126984126984127	0.10098765432098762	-1.193332962239992	6.7
g00333_1.nucleotide	0.049185229562439745	0.04949603601828981	0.02381764348251546	36.285148514851485
g01639.nucleotide	0.007720897125677826	0.006738250855897913	-0.4704997554663167	21.0
g00052.nucleotide	0.0025439392901847246	0.0021337315413970464	-0.4575806443970239	41.0
g01546.nucleotide	None	None	None	None
g01907.nucleotide	None	None	None	None
g01295.nucleotide	None	None	None	None
g01993.nucleotide	0.0016779931202282072	0.0022988505747126436	1.4450969118871448	6.0
g01478.nucleotide	None	None	None	None
g02157.nucleotide	None	None	None	None
g00682.nucleotide	0.01451199937046063	0.011013727612917893	-0.8737194094980019	39.0
g01489.nucleotide	0.0	0.0	None	4.0
g00204.nucleotide	0.02787910021837302	0.02399193504410609	-0.5189984503983487	40.413552566018936
g00512_1.nucleotide	0.015969749984107422	0.0237870438950995	1.7660260158918162	36.97124183006536
g02135.nucleotide	0.0	0.0	None	4.0
g02060.nucleotide	None	None	None	None
g00084.nucleotide	0.004647152255973412	0.004291305488521893	-0.24720460682506984	40.6
g00154.nucleotide	0.004394818196825534	0.0020366895976652076	-1.786137997619635	41.0
g01813.nucleotide	None	None	None	None
g01194_2.nucleotide	None	None	None	None
g02138.nucleotide	None	None	None	None
g01885.nucleotide	None	None	None	None
g01064.nucleotide	0.01827801827801828	0.017342739564961785	-0.5238819347383629	4.0
g00184.nucleotide	0.008898802192289511	0.006847294676754159	-0.798283455620597	41.0
g00892.nucleotide	0.011448943194476535	0.010747271200671708	-0.21993417287170575	40.0
g00027.nucleotide	0.002194595514419921	0.0010763769609527082	-0.9558333121844543	41.0
g01170.nucleotide	0.006127606576779217	0.0037087786608203163	-1.087315006521129	41.0
g01396.nucleotide	0.005369669227926852	0.004364321544063351	-0.628734616740229	40.0
g00315_2.nucleotide	0.2852510624098776	0.3301208570871494	0.7398229810471133	11.666666666666666
g01161.nucleotide	0.01822921471564646	0.022139307789532024	0.8004237025762273	36.18577834721332
g00331_2.nucleotide	0.028445557156217632	0.02953075258753104	0.15703413917507786	20.160550458715598
g01788.nucleotide	None	None	None	None
g00093.nucleotide	0.013038895664516536	0.013683528486138748	0.18204419846413664	41.0
g00859.nucleotide	0.05108919439250357	0.022202797202797185	-2.112866380229455	40.0
g02242.nucleotide	0.0	0.0	None	3.0
g02009.nucleotide	0.0018997906027145009	0.0018427285389872577	-0.057098894703019765	39.0
g01543.nucleotide	None	None	None	None
g00347_1.nucleotide	0.03322234986404482	0.03438987608486934	0.13050003082616451	40.616879511382564
g00683_1.nucleotide	0.007991462536917083	0.00859073359073359	0.393139618443666	8.0
g02142.nucleotide	0.0	0.0	None	21.0
g00062.nucleotide	0.011836044461905133	0.011629564150671085	-0.06317482094975006	40.70192307692308
g01010.nucleotide	0.013953696852878901	0.011586193202501899	-0.5978223541568046	41.0
g01781.nucleotide	None	None	None	None
g00489.nucleotide	0.04849868137158907	0.014225260154278935	-2.6740332858722353	35.99025748086291
g00341_1.nucleotide	0.07398829121077291	0.05333061933227604	-1.0529688432088347	37.26095820591233
g00198.nucleotide	0.016162761137085643	0.011630933863579265	-1.0194470046228996	40.78010878010878
g00999.nucleotide	0.02167787920886991	0.029781260673430118	1.3530522358535126	40.44155844155844
g01419.nucleotide	None	None	None	None
g00912_2.nucleotide	None	None	None	None
g00974.nucleotide	0.00787225115712651	0.004501288915328179	-1.4638931018669046	41.0
g00791.nucleotide	0.011666107136464588	0.011213515267214015	-0.14095209715729393	41.0895008605852
g00420.nucleotide	0.022928661679928384	0.026150046310589682	0.50391746959522	40.870253164556964
g01793.nucleotide	None	None	None	None
g01444.nucleotide	0.006255104969528782	0.00645110040805405	0.10878138484274484	33.0
g01980.nucleotide	0.0	0.0	None	3.0
g01359.nucleotide	None	None	None	None
g00551.nucleotide	0.015072688591531602	0.019297802046585648	1.0638654639789853	30.389266817838248
